year,month,day,week_day,hour,exits,arrivals,temperature,rain,wind_speed
2021,4,10,Saturday,20,1,1,10.7,0.0,7.4
2021,4,10,Saturday,21,0,0,10.3,0.0,7.6
2021,4,10,Saturday,22,0,0,9.0,0.0,7.9
2021,4,10,Saturday,23,0,0,8.8,0.0,6.3
2021,4,11,Sunday,0,0,0,7.8,0.0,6.0
2021,4,11,Sunday,1,0,0,9.8,0.0,5.1
2021,4,11,Sunday,2,0,0,10.3,0.0,4.5
2021,4,11,Sunday,3,0,0,10.0,0.0,3.7
2021,4,11,Sunday,4,0,0,9.5,0.0,5.1
2021,4,11,Sunday,5,0,0,10.3,0.0,3.5
2021,4,11,Sunday,6,0,0,10.7,0.0,3.7
2021,4,11,Sunday,7,0,0,11.6,0.0,2.8
2021,4,11,Sunday,8,0,0,12.5,0.0,4.7
2021,4,11,Sunday,9,2,1,14.2,0.0,10.5
2021,4,11,Sunday,10,0,1,15.4,0.1,13.2
2021,4,11,Sunday,11,0,1,15.9,0.0,14.1
2021,4,11,Sunday,12,2,2,16.7,0.0,14.3
2021,4,11,Sunday,13,2,1,16.8,0.0,17.8
2021,4,11,Sunday,14,1,2,16.3,0.0,18.1
2021,4,11,Sunday,15,1,2,16.8,0.0,15.5
2021,4,11,Sunday,16,4,0,16.0,0.0,15.0
2021,4,11,Sunday,17,0,1,15.7,0.0,13.1
2021,4,11,Sunday,18,1,3,15.1,0.3,8.3
2021,4,11,Sunday,19,4,1,14.0,0.2,8.2
2021,4,11,Sunday,20,0,3,13.8,0.5,5.8
2021,4,11,Sunday,21,0,0,13.4,2.5,5.6
2021,4,11,Sunday,22,0,0,13.1,2.5,12.2
2021,4,11,Sunday,23,0,0,12.1,1.3,17.6
2021,4,12,Monday,0,0,0,11.3,0.8,7.4
2021,4,12,Monday,1,0,0,11.2,0.7,11.0
2021,4,12,Monday,2,0,0,10.9,0.6,7.9
2021,4,12,Monday,3,0,0,10.6,0.4,7.4
2021,4,12,Monday,4,0,0,10.3,0.1,5.5
2021,4,12,Monday,5,0,0,10.2,0.1,6.3
2021,4,12,Monday,6,0,0,10.4,0.1,8.1
2021,4,12,Monday,7,0,4,10.5,0.0,9.9
2021,4,12,Monday,8,1,2,11.0,0.0,11.9
2021,4,12,Monday,9,0,4,11.5,0.3,10.6
2021,4,12,Monday,10,0,2,11.0,0.9,9.4
2021,4,12,Monday,11,3,4,11.8,0.4,10.0
2021,4,12,Monday,12,3,3,13.1,0.1,11.9
2021,4,12,Monday,13,5,2,15.6,0.1,12.1
2021,4,12,Monday,14,16,3,14.7,0.2,18.9
2021,4,12,Monday,15,4,4,14.4,0.0,19.7
2021,4,12,Monday,16,9,1,14.6,0.0,18.6
2021,4,12,Monday,17,2,1,14.4,0.0,15.3
2021,4,12,Monday,18,2,2,13.9,0.0,12.0
2021,4,12,Monday,19,1,3,12.5,0.0,8.3
2021,4,12,Monday,20,5,3,10.4,0.0,5.9
2021,4,12,Monday,21,0,0,10.0,0.0,6.5
2021,4,12,Monday,22,0,0,9.5,0.0,7.1
2021,4,12,Monday,23,0,0,8.5,0.0,9.2
2021,4,13,Tuesday,0,0,0,11.7,0.0,5.9
2021,4,13,Tuesday,1,0,0,8.0,0.0,6.1
2021,4,13,Tuesday,2,0,0,8.0,0.0,5.5
2021,4,13,Tuesday,3,0,0,7.5,0.0,4.6
2021,4,13,Tuesday,4,0,0,7.3,0.0,4.8
2021,4,13,Tuesday,5,0,0,6.7,0.0,5.5
2021,4,13,Tuesday,6,1,1,7.1,0.0,6.1
2021,4,13,Tuesday,7,1,4,9.1,0.0,4.3
2021,4,13,Tuesday,8,0,10,11.2,0.0,8.1
2021,4,13,Tuesday,9,2,10,11.9,0.0,8.3
2021,4,13,Tuesday,10,0,12,12.7,0.0,11.3
2021,4,13,Tuesday,11,1,3,13.3,0.0,11.9
2021,4,13,Tuesday,12,2,3,13.7,0.0,10.2
2021,4,13,Tuesday,13,21,1,14.6,0.0,10.7
2021,4,13,Tuesday,14,9,3,14.9,0.0,13.0
2021,4,13,Tuesday,15,2,4,15.0,0.0,17.4
2021,4,13,Tuesday,16,3,1,14.7,0.0,16.7
2021,4,13,Tuesday,17,5,5,13.9,0.0,14.9
2021,4,13,Tuesday,18,2,1,13.2,0.0,12.1
2021,4,13,Tuesday,19,4,4,12.7,0.0,8.3
2021,4,13,Tuesday,20,2,3,11.5,0.0,5.2
2021,4,13,Tuesday,21,1,0,12.2,0.0,4.3
2021,4,13,Tuesday,22,0,0,12.6,0.0,3.2
2021,4,13,Tuesday,23,0,0,12.8,0.0,0.8
2021,4,14,Wednesday,0,0,0,12.5,0.0,1.1
2021,4,14,Wednesday,1,0,0,12.8,0.0,2.5
2021,4,14,Wednesday,2,0,0,11.7,0.0,2.4
2021,4,14,Wednesday,3,0,0,11.3,0.0,2.7
2021,4,14,Wednesday,4,0,0,10.7,0.0,3.6
2021,4,14,Wednesday,5,0,0,11.0,0.0,6.8
2021,4,14,Wednesday,6,0,1,10.9,0.0,5.8
2021,4,14,Wednesday,7,1,11,11.5,0.0,10.2
2021,4,14,Wednesday,8,0,7,11.9,0.0,12.4
2021,4,14,Wednesday,9,0,6,12.8,0.0,13.1
2021,4,14,Wednesday,10,4,5,13.5,0.0,14.4
2021,4,14,Wednesday,11,0,5,14.1,0.0,14.5
2021,4,14,Wednesday,12,6,5,14.4,0.0,14.8
2021,4,14,Wednesday,13,13,4,14.7,0.0,11.9
2021,4,14,Wednesday,14,9,2,14.9,0.0,11.7
2021,4,14,Wednesday,15,4,3,14.5,0.0,15.5
2021,4,14,Wednesday,16,8,0,14.1,0.0,14.3
2021,4,14,Wednesday,17,0,1,13.8,0.0,12.2
2021,4,14,Wednesday,18,6,5,12.9,0.0,11.0
2021,4,14,Wednesday,19,0,0,12.2,0.0,8.4
2021,4,14,Wednesday,20,2,3,10.7,0.0,4.7
2021,4,14,Wednesday,21,1,1,9.7,0.0,6.5
2021,4,14,Wednesday,22,1,0,10.8,0.0,4.6
2021,4,14,Wednesday,23,0,0,10.6,0.0,3.6
2021,4,15,Thursday,0,0,0,10.8,0.0,4.7
2021,4,15,Thursday,1,0,0,8.9,0.0,5.5
2021,4,15,Thursday,2,0,0,8.0,0.0,6.1
2021,4,15,Thursday,3,0,0,9.2,0.0,3.8
2021,4,15,Thursday,4,0,0,8.1,0.0,5.9
2021,4,15,Thursday,5,0,0,9.3,0.0,7.6
2021,4,15,Thursday,6,0,1,9.9,0.0,10.0
2021,4,15,Thursday,7,0,10,10.2,0.0,8.4
2021,4,15,Thursday,8,1,7,11.7,0.0,10.0
2021,4,15,Thursday,9,5,14,12.8,0.0,12.7
2021,4,15,Thursday,10,7,8,14.0,0.0,15.5
2021,4,15,Thursday,11,3,4,14.9,0.0,17.2
2021,4,15,Thursday,12,7,6,15.5,0.0,18.9
2021,4,15,Thursday,13,3,3,15.1,0.0,17.9
2021,4,15,Thursday,14,14,10,15.1,0.0,17.8
2021,4,15,Thursday,15,9,5,14.3,0.0,20.1
2021,4,15,Thursday,16,14,5,14.0,0.0,19.4
2021,4,15,Thursday,17,13,6,13.7,0.0,17.8
2021,4,15,Thursday,18,1,2,13.4,0.0,15.1
2021,4,15,Thursday,19,2,2,12.3,0.0,11.2
2021,4,15,Thursday,20,3,3,10.9,0.0,6.5
2021,4,15,Thursday,21,0,0,9.4,0.0,7.7
2021,4,15,Thursday,22,0,0,9.3,0.0,5.4
2021,4,15,Thursday,23,0,0,9.9,0.0,4.4
2021,4,16,Friday,0,0,0,10.6,0.0,4.5
2021,4,16,Friday,1,0,0,10.9,0.0,9.7
2021,4,16,Friday,2,0,0,10.4,0.7,8.7
2021,4,16,Friday,3,0,0,9.9,0.7,7.4
2021,4,16,Friday,4,0,0,9.8,0.2,6.5
2021,4,16,Friday,5,0,0,9.7,0.0,10.0
2021,4,16,Friday,6,0,0,9.5,0.0,10.2
2021,4,16,Friday,7,0,13,10.2,0.0,9.5
2021,4,16,Friday,8,0,4,10.9,0.0,10.5
2021,4,16,Friday,9,6,16,11.7,0.0,11.0
2021,4,16,Friday,10,2,2,12.1,0.0,11.7
2021,4,16,Friday,11,4,4,12.7,0.0,11.6
2021,4,16,Friday,12,3,4,13.0,0.0,12.6
2021,4,16,Friday,13,7,2,14.9,0.0,13.1
2021,4,16,Friday,14,15,4,14.6,0.0,17.5
2021,4,16,Friday,15,14,5,14.3,0.0,17.1
2021,4,16,Friday,16,3,1,13.2,0.0,16.8
2021,4,16,Friday,17,0,0,13.4,0.0,17.4
2021,4,16,Friday,18,2,3,12.6,0.0,20.5
2021,4,16,Friday,19,1,4,10.7,0.0,19.1
2021,4,16,Friday,20,4,1,9.7,0.1,16.3
2021,4,16,Friday,21,0,0,9.6,0.5,13.0
2021,4,16,Friday,22,0,1,9.3,0.7,6.2
2021,4,16,Friday,23,0,0,9.1,0.6,6.6
2021,4,17,Saturday,0,0,0,9.1,0.0,10.0
2021,4,17,Saturday,1,0,0,8.9,0.0,10.2
2021,4,17,Saturday,2,0,0,8.9,0.0,11.2
2021,4,17,Saturday,3,0,0,8.3,0.0,10.5
2021,4,17,Saturday,4,0,0,7.5,0.0,10.0
2021,4,17,Saturday,5,0,0,6.5,0.0,8.7
2021,4,17,Saturday,6,0,1,6.2,0.0,8.9
2021,4,17,Saturday,7,0,0,7.2,0.0,9.1
2021,4,17,Saturday,8,2,2,9.2,0.0,9.2
2021,4,17,Saturday,9,2,0,11.3,0.0,10.6
2021,4,17,Saturday,10,1,1,13.3,0.1,9.4
2021,4,17,Saturday,11,0,1,14.3,0.0,4.4
2021,4,17,Saturday,12,0,1,15.3,0.0,0.5
2021,4,17,Saturday,13,1,1,11.7,0.0,14.5
2021,4,17,Saturday,14,2,0,11.7,0.4,14.1
2021,4,17,Saturday,15,0,0,13.9,0.0,13.5
2021,4,17,Saturday,16,0,0,11.4,0.0,24.4
2021,4,17,Saturday,17,0,2,11.1,0.0,12.8
2021,4,17,Saturday,18,1,1,10.6,0.0,10.6
2021,4,17,Saturday,19,1,1,9.9,0.0,7.2
2021,4,17,Saturday,20,0,0,7.5,0.0,6.4
2021,4,17,Saturday,21,2,4,9.2,0.0,4.3
2021,4,17,Saturday,22,0,0,7.2,0.0,5.6
2021,4,17,Saturday,23,0,0,6.8,0.0,5.6
2021,4,18,Sunday,0,0,0,6.8,0.0,7.1
2021,4,18,Sunday,1,0,0,6.4,0.0,8.0
2021,4,18,Sunday,2,0,0,7.1,0.0,6.1
2021,4,18,Sunday,3,0,0,5.5,0.0,5.0
2021,4,18,Sunday,4,0,0,5.9,0.0,6.9
2021,4,18,Sunday,5,0,0,5.8,0.0,10.6
2021,4,18,Sunday,6,0,0,5.4,0.0,13.4
2021,4,18,Sunday,7,0,0,6.1,0.0,14.5
2021,4,18,Sunday,8,1,0,8.7,0.0,12.9
2021,4,18,Sunday,9,0,1,11.9,0.0,12.3
2021,4,18,Sunday,10,0,1,14.6,0.0,9.7
2021,4,18,Sunday,11,0,2,16.0,0.0,10.0
2021,4,18,Sunday,12,1,0,16.8,0.0,14.0
2021,4,18,Sunday,13,2,0,16.8,0.0,17.3
2021,4,18,Sunday,14,3,2,16.2,0.0,20.2
2021,4,18,Sunday,15,0,0,16.1,0.0,17.3
2021,4,18,Sunday,16,3,2,15.3,0.0,17.6
2021,4,18,Sunday,17,1,0,15.2,0.0,16.3
2021,4,18,Sunday,18,2,2,14.2,0.0,14.4
2021,4,18,Sunday,19,1,1,12.8,0.0,8.4
2021,4,18,Sunday,20,0,2,11.7,0.0,8.1
2021,4,18,Sunday,21,0,0,10.3,0.0,6.6
2021,4,18,Sunday,22,0,0,11.2,0.0,5.9
2021,4,18,Sunday,23,0,0,12.0,0.0,1.5
2021,4,19,Monday,0,0,0,10.5,0.0,2.3
2021,4,19,Monday,1,0,0,11.1,0.0,1.9
2021,4,19,Monday,2,0,0,7.4,0.0,4.1
2021,4,19,Monday,3,0,0,6.3,0.0,4.6
2021,4,19,Monday,4,0,0,6.4,0.0,4.8
2021,4,19,Monday,5,0,0,6.8,0.0,5.2
2021,4,19,Monday,6,0,0,7.2,0.0,6.5
2021,4,19,Monday,7,2,13,9.5,0.0,7.5
2021,4,19,Monday,8,0,8,11.9,0.0,6.2
2021,4,19,Monday,9,8,11,13.5,0.0,10.0
2021,4,19,Monday,10,2,3,14.4,0.0,12.1
2021,4,19,Monday,11,4,2,15.3,0.0,14.7
2021,4,19,Monday,12,2,2,15.8,0.0,15.2
2021,4,19,Monday,13,5,4,16.5,0.0,15.7
2021,4,19,Monday,14,12,7,16.7,0.0,15.8
2021,4,19,Monday,15,8,0,16.2,0.0,15.5
2021,4,19,Monday,16,10,3,15.8,0.0,13.9
2021,4,19,Monday,17,6,4,15.0,0.0,16.5
2021,4,19,Monday,18,3,6,14.3,0.0,14.4
2021,4,19,Monday,19,4,1,13.2,0.0,11.9
2021,4,19,Monday,20,1,1,11.9,0.0,8.9
2021,4,19,Monday,21,1,1,10.9,0.0,5.4
2021,4,19,Monday,22,0,1,10.0,0.0,5.2
2021,4,19,Monday,23,0,0,9.9,0.0,5.5
2021,4,20,Tuesday,0,0,0,9.1,0.0,4.9
2021,4,20,Tuesday,1,0,0,10.2,0.0,5.6
2021,4,20,Tuesday,2,0,0,8.9,0.0,4.3
2021,4,20,Tuesday,3,0,0,8.1,0.0,3.6
2021,4,20,Tuesday,4,0,0,8.2,0.0,5.4
2021,4,20,Tuesday,5,0,0,8.2,0.0,6.9
2021,4,20,Tuesday,6,0,1,9.0,0.0,6.5
2021,4,20,Tuesday,7,2,11,10.1,0.0,7.7
2021,4,20,Tuesday,8,1,6,11.9,0.0,6.9
2021,4,20,Tuesday,9,8,11,13.6,0.0,4.3
2021,4,20,Tuesday,10,0,4,14.8,0.0,2.0
2021,4,20,Tuesday,11,4,3,15.0,0.0,5.4
2021,4,20,Tuesday,12,4,5,15.2,0.0,8.4
2021,4,20,Tuesday,13,9,11,16.5,0.1,12.4
2021,4,20,Tuesday,14,11,10,14.7,0.4,16.3
2021,4,20,Tuesday,15,6,5,15.9,0.0,14.1
2021,4,20,Tuesday,16,4,5,16.1,0.0,14.1
2021,4,20,Tuesday,17,15,4,15.1,0.1,15.7
2021,4,20,Tuesday,18,7,1,14.5,0.3,13.1
2021,4,20,Tuesday,19,3,3,13.9,0.2,11.6
2021,4,20,Tuesday,20,0,0,13.5,0.2,9.9
2021,4,20,Tuesday,21,1,1,13.2,0.1,10.3
2021,4,20,Tuesday,22,0,0,12.9,0.2,8.9
2021,4,20,Tuesday,23,0,0,12.5,0.1,8.1
2021,4,21,Wednesday,0,0,0,12.3,0.1,9.2
2021,4,21,Wednesday,1,0,0,12.1,0.4,4.8
2021,4,21,Wednesday,2,0,0,12.3,0.5,6.4
2021,4,21,Wednesday,3,0,0,12.1,0.5,8.4
2021,4,21,Wednesday,4,0,0,11.9,0.4,8.7
2021,4,21,Wednesday,5,0,0,11.8,0.5,7.1
2021,4,21,Wednesday,6,0,0,11.7,0.5,6.1
2021,4,21,Wednesday,7,0,3,11.8,1.4,6.1
2021,4,21,Wednesday,8,2,4,12.1,0.9,7.0
2021,4,21,Wednesday,9,0,3,12.5,0.5,9.3
2021,4,21,Wednesday,10,2,6,12.9,0.4,8.8
2021,4,21,Wednesday,11,0,4,13.3,0.5,11.4
2021,4,21,Wednesday,12,8,2,13.0,0.2,13.6
2021,4,21,Wednesday,13,0,3,14.8,0.1,16.2
2021,4,21,Wednesday,14,5,2,14.9,0.0,18.9
2021,4,21,Wednesday,15,7,3,14.7,0.0,20.2
2021,4,21,Wednesday,16,9,3,14.3,0.0,19.3
2021,4,21,Wednesday,17,1,6,13.9,0.0,15.1
2021,4,21,Wednesday,18,8,4,13.6,0.0,14.8
2021,4,21,Wednesday,19,1,2,12.8,0.0,12.8
2021,4,21,Wednesday,20,1,0,11.7,0.0,8.8
2021,4,21,Wednesday,21,1,1,11.3,0.0,8.0
2021,4,21,Wednesday,22,1,2,11.2,0.0,9.1
2021,4,21,Wednesday,23,0,0,10.9,0.0,8.7
2021,4,22,Thursday,0,0,0,10.2,0.0,6.6
2021,4,22,Thursday,1,0,0,10.2,0.0,6.4
2021,4,22,Thursday,2,0,0,9.7,0.0,5.2
2021,4,22,Thursday,3,0,0,9.9,0.0,5.4
2021,4,22,Thursday,4,0,0,9.6,0.0,5.2
2021,4,22,Thursday,5,0,0,9.4,0.0,5.1
2021,4,22,Thursday,6,0,0,9.5,0.0,5.7
2021,4,22,Thursday,7,0,8,10.6,0.0,7.5
2021,4,22,Thursday,8,1,9,12.1,0.0,8.6
2021,4,22,Thursday,9,2,6,13.7,0.0,12.6
2021,4,22,Thursday,10,3,5,14.5,0.0,15.3
2021,4,22,Thursday,11,1,2,14.6,0.0,15.9
2021,4,22,Thursday,12,8,0,15.3,0.0,16.3
2021,4,22,Thursday,13,3,3,15.8,0.0,20.0
2021,4,22,Thursday,14,18,13,16.1,0.0,18.8
2021,4,22,Thursday,15,8,3,16.2,0.0,17.5
2021,4,22,Thursday,16,6,2,16.0,0.0,16.4
2021,4,22,Thursday,17,2,2,15.6,0.0,15.5
2021,4,22,Thursday,18,3,3,14.7,0.0,15.1
2021,4,22,Thursday,19,5,6,13.7,0.0,12.2
2021,4,22,Thursday,20,2,1,12.2,0.0,5.9
2021,4,22,Thursday,21,1,1,12.4,0.0,3.1
2021,4,22,Thursday,22,0,1,11.1,0.0,3.1
2021,4,22,Thursday,23,0,1,9.3,0.0,5.8
2021,4,23,Friday,0,0,0,9.0,0.0,5.8
2021,4,23,Friday,1,0,0,8.7,0.0,7.2
2021,4,23,Friday,2,0,0,7.8,0.0,7.1
2021,4,23,Friday,3,0,0,7.9,0.0,5.0
2021,4,23,Friday,4,0,0,7.2,0.0,6.0
2021,4,23,Friday,5,0,0,6.7,0.0,6.9
2021,4,23,Friday,6,0,0,6.5,0.0,6.4
2021,4,23,Friday,7,1,1,8.4,0.0,7.6
2021,4,23,Friday,8,1,10,12.9,0.0,4.8
2021,4,23,Friday,9,2,14,15.0,0.0,7.6
2021,4,23,Friday,10,3,5,16.3,0.0,12.3
2021,4,23,Friday,11,4,4,17.4,0.0,14.4
2021,4,23,Friday,12,2,3,17.8,0.0,15.7
2021,4,23,Friday,13,14,7,18.1,0.0,15.1
2021,4,23,Friday,14,17,4,18.1,0.0,14.3
2021,4,23,Friday,15,6,0,17.9,0.0,12.3
2021,4,23,Friday,16,1,3,17.7,0.0,10.7
2021,4,23,Friday,17,3,1,17.1,0.0,8.9
2021,4,23,Friday,18,1,1,16.2,0.0,6.9
2021,4,23,Friday,19,2,2,14.8,0.0,2.8
2021,4,23,Friday,20,3,3,14.1,0.0,2.6
2021,4,23,Friday,21,0,0,11.6,0.0,5.1
2021,4,23,Friday,22,2,3,10.4,0.0,5.2
2021,4,23,Friday,23,0,1,10.2,0.0,5.4
2021,4,24,Saturday,0,0,0,10.4,0.0,5.2
2021,4,24,Saturday,1,0,0,9.5,0.0,6.9
2021,4,24,Saturday,2,0,0,9.2,0.0,5.7
2021,4,24,Saturday,3,0,1,8.5,0.0,6.5
2021,4,24,Saturday,4,0,0,7.7,0.0,5.4
2021,4,24,Saturday,5,0,0,7.4,0.0,4.6
2021,4,24,Saturday,6,0,2,7.5,0.0,7.0
2021,4,24,Saturday,7,0,0,10.4,0.0,4.0
2021,4,24,Saturday,8,1,1,13.2,0.0,4.0
2021,4,24,Saturday,9,1,1,15.0,0.0,6.0
2021,4,24,Saturday,10,1,1,16.5,0.0,8.7
2021,4,24,Saturday,11,1,1,17.6,0.0,9.3
2021,4,24,Saturday,12,1,0,18.1,0.0,11.8
2021,4,24,Saturday,13,1,1,18.5,0.0,10.1
2021,4,24,Saturday,14,5,2,18.6,0.0,11.3
2021,4,24,Saturday,15,0,0,18.4,0.0,11.2
2021,4,24,Saturday,16,0,2,17.9,0.0,9.4
2021,4,24,Saturday,17,3,2,17.2,0.0,8.4
2021,4,24,Saturday,18,2,0,15.8,0.0,7.6
2021,4,24,Saturday,19,0,2,14.7,0.0,4.9
2021,4,24,Saturday,20,5,3,13.4,0.0,3.6
2021,4,24,Saturday,21,2,2,13.9,0.0,2.0
2021,4,24,Saturday,22,0,0,13.2,0.0,2.3
2021,4,24,Saturday,23,0,0,12.1,0.0,4.3
2021,4,25,Sunday,0,0,0,10.9,0.0,6.6
2021,4,25,Sunday,1,0,0,12.7,0.0,5.1
2021,4,25,Sunday,2,0,0,11.2,0.0,4.7
2021,4,25,Sunday,3,0,0,11.4,0.0,3.6
2021,4,25,Sunday,4,0,0,10.8,0.0,5.8
2021,4,25,Sunday,5,0,0,10.0,0.0,6.9
2021,4,25,Sunday,6,0,0,9.7,0.0,7.3
2021,4,25,Sunday,7,0,1,12.5,0.0,5.8
2021,4,25,Sunday,8,0,0,14.6,0.0,5.8
2021,4,25,Sunday,9,1,1,16.2,0.0,3.3
2021,4,25,Sunday,10,0,0,16.3,0.0,4.8
2021,4,25,Sunday,11,1,0,16.0,0.2,9.2
2021,4,25,Sunday,12,0,1,15.5,0.0,11.5
2021,4,25,Sunday,13,2,1,19.0,0.1,15.5
2021,4,25,Sunday,14,0,0,19.4,0.0,16.6
2021,4,25,Sunday,15,0,0,19.2,0.0,17.6
2021,4,25,Sunday,16,1,2,18.5,0.0,20.2
2021,4,25,Sunday,17,0,2,17.5,0.0,18.8
2021,4,25,Sunday,18,5,3,16.8,0.0,17.7
2021,4,25,Sunday,19,1,1,15.9,0.0,14.8
2021,4,25,Sunday,20,2,2,15.1,0.0,15.9
2021,4,25,Sunday,21,0,4,14.9,0.0,16.7
2021,4,25,Sunday,22,2,0,14.9,0.0,16.7
2021,4,25,Sunday,23,0,0,14.9,0.0,16.9
2021,4,26,Monday,0,0,0,14.6,0.0,15.0
2021,4,26,Monday,1,0,0,14.6,0.1,10.0
2021,4,26,Monday,2,0,0,14.4,0.0,8.3
2021,4,26,Monday,3,0,0,14.1,0.0,8.2
2021,4,26,Monday,4,0,0,13.8,0.0,6.1
2021,4,26,Monday,5,0,0,13.4,0.1,4.9
2021,4,26,Monday,6,0,0,12.8,0.6,8.6
2021,4,26,Monday,7,0,8,13.6,0.1,12.3
2021,4,26,Monday,8,1,11,15.3,0.0,11.7
2021,4,26,Monday,9,1,6,16.8,0.0,16.4
2021,4,26,Monday,10,1,6,17.9,0.0,18.7
2021,4,26,Monday,11,2,2,18.9,0.0,20.5
2021,4,26,Monday,12,1,4,18.5,0.1,22.1
2021,4,26,Monday,13,14,5,18.2,0.7,14.8
2021,4,26,Monday,14,16,2,17.6,0.3,9.7
2021,4,26,Monday,15,1,5,16.4,0.6,3.6
2021,4,26,Monday,16,3,2,15.8,1.2,5.4
2021,4,26,Monday,17,2,0,15.0,1.2,7.6
2021,4,26,Monday,18,1,0,15.1,0.6,3.6
2021,4,26,Monday,19,2,2,15.0,0.0,0.8
2021,4,26,Monday,20,3,2,14.2,0.0,1.8
2021,4,26,Monday,21,0,1,13.9,0.0,3.2
2021,4,26,Monday,22,0,0,13.7,0.0,3.4
2021,4,26,Monday,23,0,0,13.7,0.0,4.1
2021,4,27,Tuesday,0,0,0,13.7,0.0,2.6
2021,4,27,Tuesday,1,0,0,12.5,0.0,5.8
2021,4,27,Tuesday,2,0,0,11.7,0.0,4.7
2021,4,27,Tuesday,3,0,0,11.6,0.0,4.7
2021,4,27,Tuesday,4,0,0,11.6,0.0,5.1
2021,4,27,Tuesday,5,0,0,10.8,0.0,5.1
2021,4,27,Tuesday,6,0,2,9.9,0.0,5.0
2021,4,27,Tuesday,7,0,3,11.4,0.0,4.8
2021,4,27,Tuesday,8,1,12,13.7,0.0,1.8
2021,4,27,Tuesday,9,3,8,15.4,0.0,4.7
2021,4,27,Tuesday,10,4,0,16.3,0.0,8.1
2021,4,27,Tuesday,11,3,5,16.9,0.0,10.1
2021,4,27,Tuesday,12,4,7,17.2,0.0,8.9
2021,4,27,Tuesday,13,8,7,17.3,0.0,13.3
2021,4,27,Tuesday,14,12,6,17.4,0.0,12.6
2021,4,27,Tuesday,15,12,3,17.5,0.0,12.6
2021,4,27,Tuesday,16,4,1,17.1,0.0,11.2
2021,4,27,Tuesday,17,2,1,16.6,0.0,8.7
2021,4,27,Tuesday,18,1,2,16.1,0.0,8.5
2021,4,27,Tuesday,19,6,6,15.2,0.0,6.2
2021,4,27,Tuesday,20,2,1,13.8,0.0,4.0
2021,4,27,Tuesday,21,1,1,13.2,0.0,3.9
2021,4,27,Tuesday,22,0,0,12.9,0.0,5.1
2021,4,27,Tuesday,23,0,0,13.8,0.0,3.4
2021,4,28,Wednesday,0,0,1,12.6,0.0,4.1
2021,4,28,Wednesday,1,0,0,12.9,0.0,5.5
2021,4,28,Wednesday,2,0,0,13.5,0.0,3.0
2021,4,28,Wednesday,3,0,0,13.1,0.0,1.1
2021,4,28,Wednesday,4,0,0,12.6,0.0,2.9
2021,4,28,Wednesday,5,0,0,11.8,0.0,4.8
2021,4,28,Wednesday,6,0,1,11.7,0.0,4.6
2021,4,28,Wednesday,7,1,6,13.1,0.0,4.8
2021,4,28,Wednesday,8,0,9,13.5,0.0,3.1
2021,4,28,Wednesday,9,0,8,14.4,0.0,2.1
2021,4,28,Wednesday,10,2,2,15.8,0.0,5.4
2021,4,28,Wednesday,11,5,4,16.4,0.0,7.5
2021,4,28,Wednesday,12,6,5,17.0,0.0,9.2
2021,4,28,Wednesday,13,4,8,17.4,0.0,8.8
2021,4,28,Wednesday,14,8,6,17.9,0.0,10.0
2021,4,28,Wednesday,15,6,3,17.6,0.0,10.8
2021,4,28,Wednesday,16,12,2,17.4,0.0,11.0
2021,4,28,Wednesday,17,5,0,16.9,0.0,9.6
2021,4,28,Wednesday,18,1,1,16.5,0.0,8.0
2021,4,28,Wednesday,19,4,4,15.6,0.0,5.4
2021,4,28,Wednesday,20,0,1,13.2,0.0,5.4
2021,4,28,Wednesday,21,3,2,13.6,0.0,4.5
2021,4,28,Wednesday,22,0,0,13.5,0.0,3.3
2021,4,28,Wednesday,23,0,0,11.9,0.0,5.1
2021,4,29,Thursday,0,0,0,11.5,0.0,5.4
2021,4,29,Thursday,1,0,1,12.7,0.0,4.6
2021,4,29,Thursday,2,0,0,12.6,0.0,6.6
2021,4,29,Thursday,3,0,0,13.8,0.0,3.0
2021,4,29,Thursday,4,0,0,13.8,0.0,3.3
2021,4,29,Thursday,5,0,0,12.5,0.2,5.1
2021,4,29,Thursday,6,0,0,13.2,0.3,3.4
2021,4,29,Thursday,7,0,10,13.7,0.2,3.4
2021,4,29,Thursday,8,2,8,14.2,0.2,5.1
2021,4,29,Thursday,9,2,8,14.7,0.0,4.9
2021,4,29,Thursday,10,0,0,16.0,0.1,2.2
2021,4,29,Thursday,11,1,1,17.9,0.0,3.1
2021,4,29,Thursday,12,9,6,19.0,0.0,7.8
2021,4,29,Thursday,13,6,5,18.1,0.8,11.2
2021,4,29,Thursday,14,13,12,18.1,0.0,9.4
2021,4,29,Thursday,15,12,5,17.9,0.0,11.7
2021,4,29,Thursday,16,12,1,17.6,0.0,12.3
2021,4,29,Thursday,17,5,4,16.7,0.0,11.1
2021,4,29,Thursday,18,4,5,16.5,0.0,10.9
2021,4,29,Thursday,19,6,5,15.4,0.0,10.8
2021,4,29,Thursday,20,1,0,14.9,0.0,8.2
2021,4,29,Thursday,21,1,1,14.8,0.0,7.5
2021,4,29,Thursday,22,0,0,14.9,0.0,7.6
2021,4,29,Thursday,23,0,0,14.6,0.0,7.0
2021,4,30,Friday,0,0,1,14.6,0.0,7.6
2021,4,30,Friday,1,0,0,14.7,0.0,4.4
2021,4,30,Friday,2,0,0,13.4,0.0,5.2
2021,4,30,Friday,3,0,0,13.8,0.0,5.5
