num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,month,day_month,day_week,hour,minute
0.0,0.0,0.0,27.0,5,31,2,21,56
0.0,0.0,0.0,27.0,5,31,2,22,1
0.0,0.0,0.0,28.0,5,31,2,22,5
0.0,0.0,0.0,28.0,5,31,2,22,10
0.0,0.0,0.0,28.0,5,31,2,22,19
0.0,0.0,0.0,28.0,5,31,2,22,23
0.0,0.0,0.0,28.0,5,31,2,22,28
0.0,0.0,0.0,28.0,5,31,2,22,32
0.0,0.0,0.0,28.0,5,31,2,22,36
0.0,0.0,0.0,28.0,5,31,2,22,41
0.0,0.0,0.0,28.0,5,31,2,22,46
0.0,0.0,0.0,28.0,5,31,2,22,50
0.0,0.0,0.0,28.0,5,31,2,22,59
0.0,0.0,0.0,28.0,5,31,2,23,3
0.0,0.0,0.0,28.0,5,31,2,23,8
0.0,0.0,0.0,28.0,5,31,2,23,12
0.0,0.0,0.0,28.0,5,31,2,23,17
0.0,0.0,0.0,28.0,5,31,2,23,21
0.0,0.0,0.0,28.0,5,31,2,23,26
0.0,0.0,0.0,28.0,5,31,2,23,34
0.0,0.0,0.0,28.0,5,31,2,23,39
0.0,0.0,0.0,28.0,5,31,2,23,43
0.0,0.0,0.0,28.0,5,31,2,23,48
0.0,0.0,0.0,28.0,5,31,2,23,52
0.0,0.0,0.0,28.0,5,31,2,23,56
0.0,0.0,0.0,28.0,6,1,3,0,1
0.0,0.0,0.0,28.0,6,1,3,0,5
0.0,0.0,0.0,28.0,6,1,3,0,14
0.0,0.0,0.0,28.0,6,1,3,0,19
0.0,0.0,0.0,28.0,6,1,3,0,23
0.0,0.0,0.0,28.0,6,1,3,0,27
0.0,0.0,0.0,28.0,6,1,3,0,32
0.0,0.0,0.0,28.0,6,1,3,0,36
0.0,0.0,0.0,28.0,6,1,3,0,41
0.0,0.0,0.0,28.0,6,1,3,0,45
0.0,0.0,0.0,28.0,6,1,3,0,54
0.0,0.0,0.0,28.0,6,1,3,0,58
0.0,0.0,0.0,28.0,6,1,3,1,3
0.0,0.0,0.0,28.0,6,1,3,1,7
0.0,0.0,0.0,28.0,6,1,3,1,11
0.0,0.0,0.0,28.0,6,1,3,1,16
1.0,0.0,1.0,27.0,6,1,3,1,20
1.0,0.0,1.0,27.0,6,1,3,1,29
4.0,1.0,3.0,24.0,6,1,3,1,33
4.0,1.0,3.0,24.0,6,1,3,1,38
4.0,1.0,3.0,24.0,6,1,3,1,42
4.0,1.0,3.0,24.0,6,1,3,1,47
4.0,1.0,3.0,24.0,6,1,3,1,51
4.0,1.0,3.0,24.0,6,1,3,1,56
4.0,1.0,3.0,24.0,6,1,3,2,0
4.0,1.0,3.0,24.0,6,1,3,2,9
4.0,1.0,3.0,24.0,6,1,3,2,13
4.0,1.0,3.0,24.0,6,1,3,2,18
4.0,1.0,3.0,24.0,6,1,3,2,22
4.0,1.0,3.0,24.0,6,1,3,2,27
4.0,1.0,3.0,24.0,6,1,3,2,31
4.0,1.0,3.0,24.0,6,1,3,2,35
4.0,1.0,3.0,24.0,6,1,3,2,44
4.0,1.0,3.0,24.0,6,1,3,2,49
4.0,1.0,3.0,24.0,6,1,3,2,53
4.0,1.0,3.0,24.0,6,1,3,2,57
4.0,1.0,3.0,24.0,6,1,3,3,2
4.0,1.0,3.0,24.0,6,1,3,3,6
4.0,1.0,3.0,24.0,6,1,3,3,11
4.0,1.0,3.0,24.0,6,1,3,3,15
4.0,1.0,3.0,24.0,6,1,3,3,24
4.0,1.0,3.0,24.0,6,1,3,3,28
4.0,1.0,3.0,24.0,6,1,3,3,33
4.0,1.0,3.0,24.0,6,1,3,3,37
4.0,1.0,3.0,24.0,6,1,3,3,42
4.0,1.0,3.0,24.0,6,1,3,3,46
4.0,1.0,3.0,24.0,6,1,3,3,51
4.0,1.0,3.0,24.0,6,1,3,3,55
4.0,1.0,3.0,24.0,6,1,3,4,4
4.0,1.0,3.0,24.0,6,1,3,4,8
4.0,1.0,3.0,24.0,6,1,3,4,13
4.0,1.0,3.0,24.0,6,1,3,4,17
4.0,1.0,3.0,24.0,6,1,3,4,21
4.0,1.0,3.0,24.0,6,1,3,4,25
4.0,1.0,3.0,24.0,6,1,3,4,34
5.0,1.0,4.0,23.0,6,1,3,4,39
5.0,1.0,4.0,23.0,6,1,3,4,43
5.0,1.0,4.0,23.0,6,1,3,4,47
5.0,1.0,4.0,23.0,6,1,3,4,52
5.0,1.0,4.0,23.0,6,1,3,4,56
5.0,1.0,4.0,23.0,6,1,3,5,0
5.0,1.0,4.0,23.0,6,1,3,5,9
5.0,1.0,4.0,23.0,6,1,3,5,13
5.0,1.0,4.0,23.0,6,1,3,5,18
4.0,1.0,3.0,24.0,6,1,3,5,22
4.0,1.0,3.0,24.0,6,1,3,5,27
4.0,1.0,3.0,24.0,6,1,3,5,31
5.0,1.0,4.0,23.0,6,1,3,5,35
6.0,1.0,5.0,21.0,6,1,3,5,40
7.0,1.0,6.0,20.0,6,1,3,5,49
11.0,1.0,10.0,16.0,6,1,3,5,53
12.0,1.0,11.0,15.0,6,1,3,5,58
17.0,1.0,16.0,11.0,6,1,3,6,2
20.0,1.0,19.0,8.0,6,1,3,6,6
20.0,1.0,19.0,8.0,6,1,3,6,11
23.0,1.0,22.0,5.0,6,1,3,6,15
25.0,1.0,24.0,3.0,6,1,3,6,24
24.0,1.0,23.0,4.0,6,1,3,6,29
26.0,1.0,25.0,2.0,6,1,3,6,33
26.0,1.0,25.0,2.0,6,1,3,6,37
27.0,1.0,26.0,1.0,6,1,3,6,42
28.0,2.0,26.0,0.0,6,1,3,6,46
28.0,2.0,26.0,0.0,6,1,3,6,51
28.0,2.0,26.0,0.0,6,1,3,6,55
27.0,1.0,26.0,1.0,6,1,3,7,4
28.0,1.0,27.0,0.0,6,1,3,7,8
28.0,1.0,27.0,0.0,6,1,3,7,13
28.0,1.0,27.0,0.0,6,1,3,7,17
28.0,1.0,27.0,0.0,6,1,3,7,22
28.0,1.0,27.0,0.0,6,1,3,7,26
28.0,1.0,27.0,0.0,6,1,3,7,31
28.0,1.0,27.0,0.0,6,1,3,7,35
28.0,1.0,27.0,0.0,6,1,3,7,44
28.0,1.0,27.0,0.0,6,1,3,7,48
28.0,1.0,27.0,0.0,6,1,3,7,53
28.0,1.0,27.0,0.0,6,1,3,7,57
28.0,1.0,27.0,0.0,6,1,3,8,2
28.0,1.0,27.0,0.0,6,1,3,8,6
28.0,1.0,27.0,0.0,6,1,3,8,11
28.0,1.0,27.0,0.0,6,1,3,8,15
28.0,1.0,27.0,0.0,6,1,3,8,24
28.0,1.0,27.0,0.0,6,1,3,8,28
28.0,1.0,27.0,0.0,6,1,3,8,32
28.0,1.0,27.0,0.0,6,1,3,8,37
28.0,1.0,27.0,0.0,6,1,3,8,41
26.0,1.0,25.0,2.0,6,1,3,8,46
28.0,1.0,27.0,0.0,6,1,3,8,50
27.0,0.0,27.0,1.0,6,1,3,8,59
27.0,0.0,27.0,1.0,6,1,3,9,3
27.0,0.0,27.0,1.0,6,1,3,9,8
27.0,0.0,27.0,1.0,6,1,3,9,12
28.0,0.0,28.0,0.0,6,1,3,9,17
26.0,0.0,26.0,2.0,6,1,3,9,21
26.0,0.0,26.0,2.0,6,1,3,9,25
27.0,0.0,27.0,1.0,6,1,3,9,34
27.0,0.0,27.0,1.0,6,1,3,9,39
26.0,0.0,26.0,2.0,6,1,3,9,43
26.0,0.0,26.0,2.0,6,1,3,9,47
28.0,0.0,28.0,0.0,6,1,3,9,52
27.0,0.0,27.0,1.0,6,1,3,9,56
28.0,0.0,28.0,0.0,6,1,3,10,1
27.0,0.0,27.0,1.0,6,1,3,10,9
26.0,0.0,26.0,2.0,6,1,3,10,14
26.0,0.0,26.0,2.0,6,1,3,10,18
26.0,0.0,26.0,2.0,6,1,3,10,23
26.0,0.0,26.0,2.0,6,1,3,10,27
26.0,0.0,26.0,2.0,6,1,3,10,32
26.0,0.0,26.0,2.0,6,1,3,10,36
26.0,0.0,26.0,2.0,6,1,3,10,41
26.0,0.0,26.0,2.0,6,1,3,10,45
26.0,0.0,26.0,2.0,6,1,3,10,54
22.0,0.0,22.0,6.0,6,1,3,10,58
19.0,0.0,19.0,9.0,6,1,3,11,3
20.0,0.0,20.0,8.0,6,1,3,11,7
19.0,0.0,19.0,9.0,6,1,3,11,12
19.0,0.0,19.0,9.0,6,1,3,11,17
18.0,0.0,18.0,10.0,6,1,3,11,21
17.0,0.0,17.0,11.0,6,1,3,11,26
13.0,0.0,13.0,15.0,6,1,3,11,34
11.0,0.0,11.0,17.0,6,1,3,11,39
10.0,0.0,10.0,18.0,6,1,3,11,43
10.0,0.0,10.0,18.0,6,1,3,11,47
11.0,1.0,10.0,17.0,6,1,3,11,52
11.0,1.0,10.0,17.0,6,1,3,11,56
12.0,0.0,12.0,14.0,6,1,3,12,1
14.0,1.0,13.0,13.0,6,1,3,12,5
13.0,0.0,13.0,14.0,6,1,3,12,14
13.0,0.0,13.0,14.0,6,1,3,12,18
13.0,0.0,13.0,12.0,6,1,3,12,23
15.0,0.0,15.0,10.0,6,1,3,12,27
11.0,0.0,11.0,14.0,6,1,3,12,32
11.0,0.0,11.0,13.0,6,1,3,12,36
11.0,0.0,11.0,14.0,6,1,3,12,41
10.0,0.0,10.0,15.0,6,1,3,12,49
13.0,0.0,13.0,12.0,6,1,3,12,54
14.0,0.0,14.0,10.0,6,1,3,12,58
16.0,0.0,16.0,8.0,6,1,3,13,3
16.0,0.0,16.0,8.0,6,1,3,13,7
17.0,0.0,17.0,7.0,6,1,3,13,11
17.0,0.0,17.0,7.0,6,1,3,13,16
18.0,0.0,18.0,7.0,6,1,3,13,20
19.0,0.0,19.0,6.0,6,1,3,13,29
20.0,0.0,20.0,5.0,6,1,3,13,33
22.0,0.0,22.0,4.0,6,1,3,13,38
20.0,0.0,20.0,5.0,6,1,3,13,42
19.0,0.0,19.0,6.0,6,1,3,13,47
20.0,0.0,20.0,6.0,6,1,3,13,51
20.0,0.0,20.0,6.0,6,1,3,13,55
20.0,0.0,20.0,6.0,6,1,3,14,0
21.0,0.0,21.0,6.0,6,1,3,14,9
21.0,0.0,21.0,6.0,6,1,3,14,13
18.0,0.0,18.0,9.0,6,1,3,14,18
17.0,0.0,17.0,9.0,6,1,3,14,22
16.0,0.0,16.0,10.0,6,1,3,14,26
15.0,0.0,15.0,13.0,6,1,3,14,31
14.0,0.0,14.0,14.0,6,1,3,14,35
14.0,0.0,14.0,14.0,6,1,3,14,44
11.0,0.0,11.0,17.0,6,1,3,14,48
12.0,1.0,11.0,16.0,6,1,3,14,53
12.0,1.0,11.0,16.0,6,1,3,14,57
11.0,1.0,10.0,17.0,6,1,3,15,2
8.0,0.0,8.0,20.0,6,1,3,15,6
4.0,0.0,4.0,24.0,6,1,3,15,10
4.0,0.0,4.0,24.0,6,1,3,15,15
4.0,0.0,4.0,24.0,6,1,3,15,24
2.0,0.0,2.0,26.0,6,1,3,15,28
2.0,0.0,2.0,26.0,6,1,3,15,33
2.0,0.0,2.0,26.0,6,1,3,15,37
0.0,0.0,0.0,28.0,6,1,3,15,41
0.0,0.0,0.0,28.0,6,1,3,15,46
2.0,0.0,2.0,26.0,6,1,3,15,50
0.0,0.0,0.0,28.0,6,1,3,15,59
0.0,0.0,0.0,28.0,6,1,3,16,3
0.0,0.0,0.0,28.0,6,1,3,16,8
0.0,0.0,0.0,28.0,6,1,3,16,12
0.0,0.0,0.0,28.0,6,1,3,16,17
0.0,0.0,0.0,28.0,6,1,3,16,21
1.0,0.0,1.0,27.0,6,1,3,16,26
1.0,0.0,1.0,27.0,6,1,3,16,34
1.0,0.0,1.0,27.0,6,1,3,16,39
1.0,0.0,1.0,27.0,6,1,3,16,43
0.0,0.0,0.0,28.0,6,1,3,16,48
0.0,0.0,0.0,28.0,6,1,3,16,52
0.0,0.0,0.0,27.0,6,1,3,16,56
1.0,0.0,1.0,27.0,6,1,3,17,1
1.0,0.0,1.0,27.0,6,1,3,17,5
0.0,0.0,0.0,28.0,6,1,3,17,14
0.0,0.0,0.0,28.0,6,1,3,17,18
0.0,0.0,0.0,28.0,6,1,3,17,23
0.0,0.0,0.0,28.0,6,1,3,17,27
0.0,0.0,0.0,28.0,6,1,3,17,32
0.0,0.0,0.0,28.0,6,1,3,17,36
1.0,0.0,1.0,27.0,6,1,3,17,41
0.0,0.0,0.0,28.0,6,1,3,17,45
0.0,0.0,0.0,28.0,6,1,3,17,54
0.0,0.0,0.0,28.0,6,1,3,17,58
0.0,0.0,0.0,28.0,6,1,3,18,3
0.0,0.0,0.0,28.0,6,1,3,18,7
1.0,0.0,1.0,27.0,6,1,3,18,11
1.0,0.0,1.0,27.0,6,1,3,18,16
0.0,0.0,0.0,28.0,6,1,3,18,20
0.0,0.0,0.0,28.0,6,1,3,18,29
1.0,0.0,1.0,27.0,6,1,3,18,33
0.0,0.0,0.0,28.0,6,1,3,18,38
0.0,0.0,0.0,27.0,6,1,3,18,42
0.0,0.0,0.0,27.0,6,1,3,18,47
0.0,0.0,0.0,27.0,6,1,3,18,51
1.0,1.0,0.0,26.0,6,1,3,18,55
0.0,0.0,0.0,26.0,6,1,3,19,4
0.0,0.0,0.0,27.0,6,1,3,19,9
0.0,0.0,0.0,27.0,6,1,3,19,13
1.0,0.0,1.0,26.0,6,1,3,19,18
3.0,0.0,3.0,24.0,6,1,3,19,22
2.0,0.0,2.0,25.0,6,1,3,19,26
1.0,0.0,1.0,26.0,6,1,3,19,31
1.0,0.0,1.0,26.0,6,1,3,19,35
1.0,0.0,1.0,26.0,6,1,3,19,44
1.0,0.0,1.0,26.0,6,1,3,19,48
0.0,0.0,0.0,27.0,6,1,3,19,53
0.0,0.0,0.0,27.0,6,1,3,19,57
0.0,0.0,0.0,27.0,6,1,3,20,2
0.0,0.0,0.0,27.0,6,1,3,20,6
0.0,0.0,0.0,27.0,6,1,3,20,10
0.0,0.0,0.0,27.0,6,1,3,20,15
0.0,0.0,0.0,27.0,6,1,3,20,24
1.0,0.0,1.0,27.0,6,1,3,20,28
1.0,0.0,1.0,27.0,6,1,3,20,32
0.0,0.0,0.0,28.0,6,1,3,20,37
0.0,0.0,0.0,28.0,6,1,3,20,41
0.0,0.0,0.0,28.0,6,1,3,20,46
0.0,0.0,0.0,28.0,6,1,3,20,50
0.0,0.0,0.0,28.0,6,1,3,20,59
0.0,0.0,0.0,28.0,6,1,3,21,3
0.0,0.0,0.0,28.0,6,1,3,21,8
0.0,0.0,0.0,28.0,6,1,3,21,12
0.0,0.0,0.0,28.0,6,1,3,21,17
0.0,0.0,0.0,28.0,6,1,3,21,21
0.0,0.0,0.0,28.0,6,1,3,21,25
0.0,0.0,0.0,28.0,6,1,3,21,34
0.0,0.0,0.0,28.0,6,1,3,21,39
0.0,0.0,0.0,28.0,6,1,3,21,43
0.0,0.0,0.0,28.0,6,1,3,21,47
0.0,0.0,0.0,28.0,6,1,3,21,52
0.0,0.0,0.0,28.0,6,1,3,21,56
0.0,0.0,0.0,28.0,6,1,3,22,1
0.0,0.0,0.0,28.0,6,1,3,22,5
0.0,0.0,0.0,28.0,6,1,3,22,14
0.0,0.0,0.0,28.0,6,1,3,22,18
0.0,0.0,0.0,28.0,6,1,3,22,23
0.0,0.0,0.0,28.0,6,1,3,22,27
0.0,0.0,0.0,28.0,6,1,3,22,32
0.0,0.0,0.0,28.0,6,1,3,22,36
0.0,0.0,0.0,28.0,6,1,3,22,40
0.0,0.0,0.0,28.0,6,1,3,22,49
0.0,0.0,0.0,28.0,6,1,3,22,54
0.0,0.0,0.0,28.0,6,1,3,22,58
0.0,0.0,0.0,28.0,6,1,3,23,3
0.0,0.0,0.0,28.0,6,1,3,23,7
0.0,0.0,0.0,28.0,6,1,3,23,11
0.0,0.0,0.0,28.0,6,1,3,23,16
0.0,0.0,0.0,28.0,6,1,3,23,20
0.0,0.0,0.0,28.0,6,1,3,23,29
0.0,0.0,0.0,27.0,6,1,3,23,33
0.0,0.0,0.0,27.0,6,1,3,23,38
0.0,0.0,0.0,27.0,6,1,3,23,42
0.0,0.0,0.0,27.0,6,1,3,23,47
1.0,0.0,1.0,27.0,6,1,3,23,51
1.0,0.0,1.0,27.0,6,1,3,23,55
0.0,0.0,0.0,28.0,6,2,4,0,0
0.0,0.0,0.0,28.0,6,2,4,0,9
0.0,0.0,0.0,28.0,6,2,4,0,13
0.0,0.0,0.0,28.0,6,2,4,0,18
0.0,0.0,0.0,28.0,6,2,4,0,22
0.0,0.0,0.0,28.0,6,2,4,0,26
0.0,0.0,0.0,28.0,6,2,4,0,31
0.0,0.0,0.0,28.0,6,2,4,0,35
0.0,0.0,0.0,28.0,6,2,4,0,44
0.0,0.0,0.0,28.0,6,2,4,0,48
0.0,0.0,0.0,28.0,6,2,4,0,53
0.0,0.0,0.0,28.0,6,2,4,0,57
0.0,0.0,0.0,28.0,6,2,4,1,2
0.0,0.0,0.0,28.0,6,2,4,1,6
0.0,0.0,0.0,28.0,6,2,4,1,11
0.0,0.0,0.0,28.0,6,2,4,1,15
0.0,0.0,0.0,28.0,6,2,4,1,24
0.0,0.0,0.0,28.0,6,2,4,1,28
0.0,0.0,0.0,28.0,6,2,4,1,33
0.0,0.0,0.0,28.0,6,2,4,1,37
0.0,0.0,0.0,28.0,6,2,4,1,42
0.0,0.0,0.0,28.0,6,2,4,1,46
0.0,0.0,0.0,28.0,6,2,4,1,50
0.0,0.0,0.0,28.0,6,2,4,1,55
0.0,0.0,0.0,28.0,6,2,4,2,4
0.0,0.0,0.0,28.0,6,2,4,2,8
0.0,0.0,0.0,28.0,6,2,4,2,13
0.0,0.0,0.0,28.0,6,2,4,2,17
0.0,0.0,0.0,28.0,6,2,4,2,21
0.0,0.0,0.0,28.0,6,2,4,2,26
0.0,0.0,0.0,28.0,6,2,4,2,30
0.0,0.0,0.0,28.0,6,2,4,2,39
0.0,0.0,0.0,28.0,6,2,4,2,43
4.0,4.0,0.0,24.0,6,2,4,2,48
4.0,4.0,0.0,24.0,6,2,4,2,52
4.0,4.0,0.0,24.0,6,2,4,2,57
4.0,4.0,0.0,24.0,6,2,4,3,1
4.0,4.0,0.0,24.0,6,2,4,3,6
4.0,4.0,0.0,24.0,6,2,4,3,10
4.0,4.0,0.0,24.0,6,2,4,3,19
4.0,4.0,0.0,24.0,6,2,4,3,23
4.0,4.0,0.0,24.0,6,2,4,3,28
4.0,4.0,0.0,24.0,6,2,4,3,32
4.0,4.0,0.0,24.0,6,2,4,3,37
4.0,4.0,0.0,24.0,6,2,4,3,41
4.0,4.0,0.0,24.0,6,2,4,3,45
4.0,4.0,0.0,24.0,6,2,4,3,54
4.0,4.0,0.0,24.0,6,2,4,3,59
4.0,4.0,0.0,24.0,6,2,4,4,3
4.0,4.0,0.0,24.0,6,2,4,4,7
4.0,4.0,0.0,24.0,6,2,4,4,12
4.0,4.0,0.0,24.0,6,2,4,4,16
4.0,4.0,0.0,24.0,6,2,4,4,21
4.0,4.0,0.0,24.0,6,2,4,4,25
4.0,4.0,0.0,24.0,6,2,4,4,34
3.0,3.0,0.0,25.0,6,2,4,4,38
3.0,3.0,0.0,25.0,6,2,4,4,43
3.0,3.0,0.0,25.0,6,2,4,4,47
3.0,3.0,0.0,25.0,6,2,4,4,52
3.0,3.0,0.0,25.0,6,2,4,4,56
3.0,3.0,0.0,25.0,6,2,4,5,0
3.0,3.0,0.0,25.0,6,2,4,5,9
3.0,3.0,0.0,25.0,6,2,4,5,14
3.0,3.0,0.0,25.0,6,2,4,5,18
3.0,3.0,0.0,25.0,6,2,4,5,23
2.0,2.0,0.0,26.0,6,2,4,5,27
2.0,2.0,0.0,26.0,6,2,4,5,31
3.0,2.0,1.0,25.0,6,2,4,5,36
2.0,2.0,0.0,26.0,6,2,4,5,40
7.0,3.0,4.0,21.0,6,2,4,5,49
11.0,3.0,8.0,17.0,6,2,4,5,53
14.0,3.0,11.0,14.0,6,2,4,5,58
14.0,3.0,11.0,14.0,6,2,4,6,2
20.0,3.0,17.0,8.0,6,2,4,6,7
20.0,3.0,17.0,8.0,6,2,4,6,11
21.0,3.0,18.0,7.0,6,2,4,6,15
21.0,3.0,18.0,7.0,6,2,4,6,20
25.0,3.0,22.0,3.0,6,2,4,6,29
27.0,3.0,24.0,1.0,6,2,4,6,33
28.0,3.0,25.0,0.0,6,2,4,6,38
28.0,3.0,25.0,0.0,6,2,4,6,42
28.0,3.0,25.0,0.0,6,2,4,6,46
28.0,3.0,25.0,0.0,6,2,4,6,51
28.0,3.0,25.0,0.0,6,2,4,6,55
28.0,3.0,25.0,0.0,6,2,4,7,4
28.0,3.0,25.0,0.0,6,2,4,7,8
27.0,3.0,24.0,1.0,6,2,4,7,13
28.0,3.0,25.0,0.0,6,2,4,7,17
28.0,3.0,25.0,0.0,6,2,4,7,22
28.0,3.0,25.0,0.0,6,2,4,7,26
28.0,3.0,25.0,0.0,6,2,4,7,30
28.0,3.0,25.0,0.0,6,2,4,7,35
12.0,0.0,12.0,16.0,6,2,4,7,44
13.0,0.0,13.0,15.0,6,2,4,7,48
13.0,0.0,13.0,15.0,6,2,4,7,52
17.0,0.0,17.0,11.0,6,2,4,7,57
19.0,0.0,19.0,8.0,6,2,4,8,1
20.0,0.0,20.0,7.0,6,2,4,8,6
23.0,0.0,23.0,4.0,6,2,4,8,15
26.0,1.0,25.0,2.0,6,2,4,8,19
28.0,1.0,27.0,0.0,6,2,4,8,23
28.0,1.0,27.0,0.0,6,2,4,8,28
27.0,1.0,26.0,0.0,6,2,4,8,32
27.0,1.0,26.0,0.0,6,2,4,8,37
26.0,1.0,25.0,1.0,6,2,4,8,41
27.0,1.0,26.0,0.0,6,2,4,8,45
27.0,1.0,26.0,0.0,6,2,4,8,54
27.0,1.0,26.0,0.0,6,2,4,8,59
27.0,1.0,26.0,0.0,6,2,4,9,3
27.0,1.0,26.0,0.0,6,2,4,9,7
27.0,0.0,27.0,0.0,6,2,4,9,12
27.0,0.0,27.0,1.0,6,2,4,9,16
27.0,0.0,27.0,1.0,6,2,4,9,20
27.0,0.0,27.0,1.0,6,2,4,9,25
27.0,0.0,27.0,1.0,6,2,4,9,34
27.0,0.0,27.0,1.0,6,2,4,9,38
28.0,0.0,28.0,0.0,6,2,4,9,43
28.0,0.0,28.0,0.0,6,2,4,9,47
27.0,0.0,27.0,1.0,6,2,4,9,51
28.0,1.0,27.0,0.0,6,2,4,9,56
26.0,1.0,25.0,2.0,6,2,4,10,0
23.0,1.0,22.0,5.0,6,2,4,10,9
23.0,1.0,22.0,5.0,6,2,4,10,13
24.0,1.0,23.0,4.0,6,2,4,10,18
23.0,0.0,23.0,5.0,6,2,4,10,22
22.0,0.0,22.0,6.0,6,2,4,10,27
23.0,0.0,23.0,5.0,6,2,4,10,31
22.0,0.0,22.0,6.0,6,2,4,10,36
21.0,0.0,21.0,7.0,6,2,4,10,40
21.0,0.0,21.0,7.0,6,2,4,10,49
19.0,0.0,19.0,9.0,6,2,4,10,53
19.0,0.0,19.0,9.0,6,2,4,10,57
19.0,0.0,19.0,9.0,6,2,4,11,2
18.0,0.0,18.0,10.0,6,2,4,11,6
17.0,0.0,17.0,11.0,6,2,4,11,11
14.0,0.0,14.0,14.0,6,2,4,11,16
13.0,0.0,13.0,15.0,6,2,4,11,20
12.0,0.0,12.0,16.0,6,2,4,11,29
12.0,0.0,12.0,16.0,6,2,4,11,33
11.0,0.0,11.0,17.0,6,2,4,11,37
9.0,0.0,9.0,19.0,6,2,4,11,42
4.0,0.0,4.0,24.0,6,2,4,11,47
3.0,0.0,3.0,25.0,6,2,4,11,51
0.0,0.0,0.0,28.0,6,2,4,11,56
0.0,0.0,0.0,28.0,6,2,4,12,4
0.0,0.0,0.0,28.0,6,2,4,12,9
1.0,0.0,1.0,27.0,6,2,4,12,13
4.0,1.0,3.0,24.0,6,2,4,12,18
2.0,0.0,2.0,26.0,6,2,4,12,22
3.0,0.0,3.0,25.0,6,2,4,12,26
3.0,0.0,3.0,25.0,6,2,4,12,31
4.0,0.0,4.0,24.0,6,2,4,12,35
3.0,0.0,3.0,25.0,6,2,4,12,44
3.0,0.0,3.0,25.0,6,2,4,12,48
3.0,0.0,3.0,25.0,6,2,4,12,52
6.0,0.0,6.0,21.0,6,2,4,12,57
6.0,0.0,6.0,21.0,6,2,4,13,1
6.0,0.0,6.0,21.0,6,2,4,13,6
7.0,0.0,7.0,20.0,6,2,4,13,14
5.0,0.0,5.0,22.0,6,2,4,13,19
4.0,0.0,4.0,23.0,6,2,4,13,23
4.0,0.0,4.0,23.0,6,2,4,13,28
6.0,0.0,6.0,21.0,6,2,4,13,32
5.0,0.0,5.0,22.0,6,2,4,13,36
7.0,0.0,7.0,20.0,6,2,4,13,41
7.0,0.0,7.0,20.0,6,2,4,13,45
5.0,0.0,5.0,22.0,6,2,4,13,54
3.0,0.0,3.0,23.0,6,2,4,13,58
4.0,0.0,4.0,22.0,6,2,4,14,3
3.0,0.0,3.0,23.0,6,2,4,14,7
4.0,0.0,4.0,23.0,6,2,4,14,12
3.0,0.0,3.0,24.0,6,2,4,14,16
3.0,0.0,3.0,24.0,6,2,4,14,20
3.0,0.0,3.0,23.0,6,2,4,14,29
4.0,0.0,4.0,23.0,6,2,4,14,34
5.0,0.0,5.0,22.0,6,2,4,14,38
7.0,0.0,7.0,20.0,6,2,4,14,42
8.0,0.0,8.0,19.0,6,2,4,14,47
5.0,0.0,5.0,22.0,6,2,4,14,51
4.0,0.0,4.0,23.0,6,2,4,14,56
3.0,0.0,3.0,24.0,6,2,4,15,0
1.0,0.0,1.0,26.0,6,2,4,15,9
3.0,0.0,3.0,24.0,6,2,4,15,13
3.0,0.0,3.0,24.0,6,2,4,15,18
2.0,0.0,2.0,25.0,6,2,4,15,22
1.0,0.0,1.0,26.0,6,2,4,15,27
2.0,0.0,2.0,25.0,6,2,4,15,31
2.0,0.0,2.0,25.0,6,2,4,15,35
0.0,0.0,0.0,27.0,6,2,4,15,44
0.0,0.0,0.0,27.0,6,2,4,15,48
0.0,0.0,0.0,27.0,6,2,4,15,53
0.0,0.0,0.0,27.0,6,2,4,15,57
0.0,0.0,0.0,27.0,6,2,4,16,1
1.0,0.0,1.0,26.0,6,2,4,16,6
0.0,0.0,0.0,27.0,6,2,4,16,10
0.0,0.0,0.0,27.0,6,2,4,16,19
0.0,0.0,0.0,27.0,6,2,4,16,23
0.0,0.0,0.0,27.0,6,2,4,16,28
0.0,0.0,0.0,27.0,6,2,4,16,32
1.0,0.0,1.0,26.0,6,2,4,16,37
1.0,0.0,1.0,26.0,6,2,4,16,41
2.0,0.0,2.0,25.0,6,2,4,16,45
2.0,0.0,2.0,25.0,6,2,4,16,54
1.0,0.0,1.0,26.0,6,2,4,16,58
1.0,0.0,1.0,26.0,6,2,4,17,3
0.0,0.0,0.0,27.0,6,2,4,17,7
0.0,0.0,0.0,27.0,6,2,4,17,12
1.0,0.0,1.0,26.0,6,2,4,17,16
0.0,0.0,0.0,27.0,6,2,4,17,20
0.0,0.0,0.0,27.0,6,2,4,17,25
0.0,0.0,0.0,27.0,6,2,4,17,34
1.0,0.0,1.0,26.0,6,2,4,17,38
1.0,0.0,1.0,26.0,6,2,4,17,43
0.0,0.0,0.0,27.0,6,2,4,17,47
0.0,0.0,0.0,27.0,6,2,4,17,51
0.0,0.0,0.0,27.0,6,2,4,17,56
0.0,0.0,0.0,26.0,6,2,4,18,4
2.0,0.0,2.0,25.0,6,2,4,18,9
0.0,0.0,0.0,27.0,6,2,4,18,13
0.0,0.0,0.0,27.0,6,2,4,18,17
0.0,0.0,0.0,27.0,6,2,4,18,22
0.0,0.0,0.0,27.0,6,2,4,18,26
0.0,0.0,0.0,27.0,6,2,4,18,31
