num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
0,0,0,28,1669912260
0,0,0,28,1669912789
0,0,0,28,1669913056
0,0,0,28,1669913319
1,1,0,27,1669913586
2,0,2,25,1669913854
2,0,2,26,1669914121
1,0,1,27,1669914387
0,0,0,28,1669914656
0,0,0,28,1669915185
0,0,0,28,1669915449
0,0,0,28,1669915716
0,0,0,28,1669915984
0,0,0,28,1669916251
0,0,0,28,1669916518
0,0,0,28,1669916782
0,0,0,28,1669917049
0,0,0,28,1669917580
0,0,0,28,1669917849
0,0,0,28,1669918117
1,0,1,27,1669918381
0,0,0,28,1669918646
0,0,0,28,1669918915
0,0,0,28,1669919180
0,0,0,28,1669919448
0,0,0,28,1669919981
0,0,0,28,1669920244
1,0,1,27,1669920511
1,0,1,27,1669920778
1,0,1,27,1669921048
0,0,0,28,1669921316
1,0,1,27,1669921582
0,0,0,28,1669921844
0,0,0,28,1669922380
0,0,0,28,1669922642
0,0,0,28,1669922907
0,0,0,28,1669923172
0,0,0,28,1669923439
0,0,0,28,1669923707
1,0,1,27,1669923969
0,0,0,28,1669924499
0,0,0,28,1669924767
0,0,0,28,1669925034
1,0,1,27,1669925300
0,0,0,28,1669925565
0,0,0,28,1669925834
0,0,0,28,1669926100
1,0,1,27,1669926364
1,0,1,27,1669926897
1,0,1,27,1669927160
1,0,1,27,1669927428
1,0,1,27,1669927691
0,0,0,28,1669927952
0,0,0,28,1669928218
0,0,0,28,1669928485
0,0,0,28,1669928755
0,0,0,28,1669929289
1,0,1,27,1669929557
1,0,1,27,1669929822
1,0,1,27,1669930089
1,0,1,27,1669930356
1,0,1,27,1669930621
0,0,0,28,1669930887
0,0,0,28,1669931154
0,0,0,28,1669931689
0,0,0,28,1669931957
0,0,0,28,1669932225
0,0,0,28,1669932492
0,0,0,28,1669932762
0,0,0,28,1669933030
0,0,0,28,1669933297
0,0,0,28,1669933564
0,0,0,28,1669933830
0,0,0,28,1669934364
0,0,0,28,1669934631
0,0,0,28,1669934899
1,0,1,27,1669935167
1,0,1,27,1669935434
1,0,1,27,1669935702
1,0,1,27,1669935970
1,0,1,27,1669936238
1,0,1,27,1669936769
1,0,1,27,1669937037
1,0,1,27,1669937303
1,0,1,27,1669937570
1,0,1,27,1669937837
1,0,1,27,1669938104
1,0,1,27,1669938374
1,0,1,27,1669938641
1,0,1,27,1669939176
1,0,1,27,1669939440
1,0,1,27,1669939706
1,0,1,27,1669939974
0,0,0,28,1669940244
0,0,0,28,1669940508
0,0,0,28,1669940774
0,0,0,28,1669941042
0,0,0,28,1669941577
0,0,0,28,1669941846
0,0,0,28,1669942115
0,0,0,28,1669942384
0,0,0,28,1669942648
0,0,0,28,1669942914
0,0,0,28,1669943180
0,0,0,28,1669943448
0,0,0,28,1669943985
0,0,0,28,1669944251
0,0,0,28,1669944515
0,0,0,28,1669944784
0,0,0,28,1669945048
0,0,0,28,1669945317
0,0,0,28,1669945584
0,0,0,28,1669945848
0,0,0,28,1669946378
0,0,0,28,1669946643
0,0,0,28,1669946908
0,0,0,28,1669947175
0,0,0,28,1669947442
0,0,0,28,1669947715
0,0,0,28,1669947983
0,0,0,28,1669948251
0,0,0,28,1669948785
0,0,0,28,1669949049
0,0,0,28,1669949318
0,0,0,28,1669949584
0,0,0,28,1669949848
0,0,0,28,1669950117
0,0,0,28,1669950381
0,0,0,28,1669950649
0,0,0,28,1669951184
0,0,0,28,1669951448
0,0,0,28,1669951716
0,0,0,28,1669951983
0,0,0,28,1669952245
0,0,0,28,1669952510
0,0,0,28,1669952779
0,0,0,28,1669953045
0,0,0,28,1669953580
0,0,0,28,1669953843
0,0,0,28,1669954111
0,0,0,28,1669954380
0,0,0,28,1669954646
0,0,0,28,1669954913
0,0,0,28,1669955180
0,0,0,28,1669955444
0,0,0,28,1669955977
0,0,0,28,1669956244
0,0,0,28,1669956508
0,0,0,28,1669956776
0,0,0,28,1669957042
0,0,0,28,1669957311
0,0,0,28,1669957577
0,0,0,28,1669957844
0,0,0,28,1669958376
0,0,0,28,1669958642
0,0,0,28,1669958907
0,0,0,28,1669959176
0,0,0,28,1669959441
0,0,0,28,1669959706
0,0,0,28,1669959974
0,0,0,28,1669960243
0,0,0,28,1669960774
0,0,0,28,1669961043
0,0,0,28,1669961311
0,0,0,28,1669961578
0,0,0,28,1669961844
0,0,0,28,1669962111
0,0,0,28,1669962376
0,0,0,28,1669962644
0,0,0,28,1669963177
1,0,1,27,1669963445
4,0,4,24,1669963713
5,0,5,23,1669963980
11,0,11,17,1669964246
17,0,17,11,1669964512
21,1,20,7,1669964780
22,1,21,6,1669965044
23,1,22,5,1669965576
26,1,25,2,1669965839
26,1,25,2,1669966108
26,1,25,2,1669966371
26,1,25,2,1669966636
26,1,25,2,1669966906
27,1,26,1,1669967171
26,1,25,2,1669967436
19,1,18,9,1669967967
13,0,13,15,1669968232
13,0,13,15,1669968496
14,0,14,14,1669968765
