num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
14,0,14,12,1683114171
14,0,14,12,1683114434
12,0,12,14,1683114703
13,0,13,13,1683114966
10,0,10,16,1683115495
4,0,4,22,1683115756
4,0,4,22,1683116020
3,0,3,23,1683116282
1,0,1,25,1683116546
1,0,1,25,1683116809
1,0,1,25,1683117076
0,0,0,26,1683117339
1,0,1,25,1683117866
1,0,1,25,1683118131
2,0,2,24,1683118401
0,0,0,26,1683118666
3,0,3,22,1683118931
4,0,4,21,1683119195
2,0,2,23,1683119461
2,0,2,23,1683119728
2,0,2,23,1683120257
1,0,1,24,1683120523
1,0,1,24,1683120791
1,0,1,24,1683121057
4,0,4,21,1683121320
4,0,4,21,1683121585
4,0,4,21,1683121852
3,0,3,22,1683122117
4,0,4,21,1683122644
3,0,3,22,1683122905
2,0,2,22,1683123169
3,0,3,20,1683123433
1,0,1,23,1683123698
0,0,0,24,1683123961
1,0,1,23,1683124492
1,0,1,23,1683124757
1,0,1,23,1683125018
1,0,1,23,1683125284
1,0,1,23,1683125547
1,0,1,23,1683125813
0,0,0,24,1683126079
2,0,2,23,1683126343
0,0,0,25,1683126868
0,0,0,25,1683127132
0,0,0,25,1683127398
0,0,0,25,1683127664
0,0,0,25,1683127926
0,0,0,25,1683128190
0,0,0,25,1683128455
0,0,0,25,1683128722
2,0,2,22,1683129250
0,0,0,24,1683129516
1,0,1,22,1683129783
0,0,0,23,1683130048
0,0,0,24,1683130315
0,0,0,24,1683130582
0,0,0,24,1683130849
0,0,0,24,1683131117
0,0,0,24,1683131652
0,0,0,25,1683131914
0,0,0,24,1683132181
0,0,0,24,1683132443
1,0,1,23,1683132708
1,0,1,23,1683132974
1,0,1,23,1683133239
0,0,0,24,1683133769
0,0,0,24,1683134033
0,0,0,24,1683134297
0,0,0,24,1683134566
0,0,0,24,1683134833
0,0,0,24,1683135097
0,0,0,24,1683135365
1,0,1,24,1683135628
0,0,0,25,1683136156
0,0,0,24,1683136425
0,0,0,24,1683136689
1,0,1,24,1683136951
0,0,0,25,1683137217
0,0,0,25,1683137483
0,0,0,25,1683137749
0,0,0,25,1683138015
0,0,0,25,1683138548
0,0,0,25,1683138814
0,0,0,25,1683139081
0,0,0,24,1683139347
1,0,1,23,1683139613
0,0,0,24,1683139878
0,0,0,24,1683140144
0,0,0,24,1683140676
0,0,0,24,1683140939
0,0,0,24,1683141204
0,0,0,24,1683141469
0,0,0,24,1683141736
0,0,0,24,1683142003
0,0,0,24,1683142267
0,0,0,24,1683142534
0,0,0,24,1683143067
0,0,0,24,1683143332
0,0,0,24,1683143596
0,0,0,24,1683143862
1,0,1,23,1683144127
1,0,1,23,1683144388
0,0,0,24,1683144648
0,0,0,24,1683145172
0,0,0,24,1683145432
0,0,0,24,1683145696
0,0,0,24,1683145958
0,0,0,24,1683146220
0,0,0,24,1683146483
0,0,0,24,1683146749
2,0,2,23,1683147277
1,0,1,24,1683147544
1,0,1,24,1683147808
0,0,0,25,1683148067
0,0,0,25,1683148333
0,0,0,25,1683148600
0,0,0,25,1683148866
0,0,0,25,1683149130
0,0,0,25,1683149663
0,0,0,25,1683149928
0,0,0,25,1683150192
0,0,0,25,1683150459
0,0,0,26,1683150722
0,0,0,28,1683150990
0,0,0,28,1683151257
0,0,0,28,1683151520
0,0,0,28,1683152044
1,0,1,27,1683152303
1,0,1,27,1683152563
1,0,1,27,1683152824
0,0,0,28,1683153083
0,0,0,28,1683153349
0,0,0,28,1683153868
0,0,0,28,1683154129
0,0,0,28,1683154397
0,0,0,28,1683154667
0,0,0,28,1683154930
0,0,0,28,1683155196
0,0,0,28,1683155462
0,0,0,28,1683155728
0,0,0,28,1683156257
0,0,0,28,1683156523
0,0,0,28,1683156788
0,0,0,28,1683157054
0,0,0,28,1683157321
0,0,0,28,1683157586
0,0,0,28,1683157851
0,0,0,28,1683158379
0,0,0,28,1683158640
0,0,0,28,1683158903
0,0,0,28,1683159169
0,0,0,28,1683159429
0,0,0,28,1683159690
0,0,0,28,1683159951
0,0,0,28,1683160470
0,0,0,28,1683160733
0,0,0,28,1683160994
0,0,0,28,1683161259
0,0,0,28,1683161521
0,0,0,28,1683161781
0,0,0,28,1683162045
0,0,0,28,1683162569
0,0,0,28,1683162836
0,0,0,28,1683163103
2,2,0,26,1683163364
6,3,3,22,1683163625
6,3,3,22,1683163888
6,3,3,22,1683164154
6,3,3,22,1683164417
6,3,3,22,1683164949
6,3,3,22,1683165213
6,3,3,22,1683165473
6,3,3,22,1683165733
6,3,3,22,1683165994
6,3,3,22,1683166252
6,3,3,22,1683166772
6,3,3,22,1683167032
6,3,3,22,1683167292
6,3,3,22,1683167554
6,3,3,22,1683167816
6,3,3,22,1683168077
6,3,3,22,1683168343
7,3,4,21,1683168870
7,3,4,21,1683169135
7,3,4,21,1683169398
7,3,4,21,1683169665
7,3,4,21,1683169930
7,3,4,21,1683170194
7,3,4,21,1683170458
7,3,4,21,1683170724
7,3,4,21,1683171254
7,3,4,21,1683171523
7,3,4,21,1683171789
7,3,4,21,1683172057
6,3,3,22,1683172322
6,3,3,22,1683172584
6,3,3,22,1683172847
6,3,3,22,1683173111
6,3,3,22,1683173642
6,3,3,22,1683173906
6,3,3,22,1683174168
6,3,3,22,1683174428
6,3,3,22,1683174689
6,3,3,22,1683174952
6,3,3,22,1683175473
6,3,3,22,1683175733
6,3,3,22,1683175992
6,3,3,22,1683176252
6,3,3,22,1683176513
6,3,3,22,1683176772
6,3,3,22,1683177031
6,3,3,22,1683177548
7,3,4,21,1683177808
6,4,2,22,1683178067
6,4,2,22,1683178328
6,4,2,22,1683178589
6,4,2,22,1683178849
5,4,1,23,1683179370
10,4,6,18,1683179629
17,4,13,11,1683179894
24,4,20,4,1683180161
26,4,22,2,1683180424
26,4,22,2,1683180693
28,4,24,0,1683180956
27,4,23,1,1683181487
28,4,24,0,1683181752
28,4,24,0,1683182014
28,4,24,0,1683182276
28,4,24,0,1683182537
28,4,24,0,1683182797
28,4,24,0,1683183055
28,4,24,0,1683183318
28,4,24,0,1683183839
28,4,24,0,1683184104
28,4,24,0,1683184367
27,3,24,1,1683184630
27,3,24,1,1683184900
28,3,25,0,1683185161
28,3,25,0,1683185427
27,3,24,1,1683185956
28,3,25,0,1683186221
28,3,25,0,1683186487
28,3,25,0,1683186752
28,3,25,0,1683187015
28,3,25,0,1683187277
27,3,24,1,1683187539
28,2,26,0,1683188061
27,2,25,1,1683188325
26,2,24,2,1683188588
28,2,26,0,1683188849
28,2,26,0,1683189108
28,2,26,0,1683189370
28,2,26,0,1683189634
28,2,26,0,1683190166
27,1,26,0,1683190428
27,1,26,0,1683190694
28,1,27,0,1683190960
28,1,27,0,1683191224
28,1,27,0,1683191488
28,1,27,0,1683191751
28,1,27,0,1683192016
27,1,26,1,1683192543
27,1,26,1,1683192804
27,1,26,1,1683193102
27,1,26,1,1683193366
26,1,25,2,1683193629
26,1,25,2,1683193891
25,0,25,2,1683194154
25,1,24,3,1683194417
21,0,21,7,1683194687
20,0,20,8,1683195255
19,0,19,9,1683195520
19,0,19,8,1683195786
18,0,18,10,1683196054
16,0,16,12,1683196321
14,0,14,14,1683196588
14,0,14,14,1683196856
15,0,15,13,1683197126
14,0,14,14,1683197659
14,0,14,14,1683197922
11,0,11,17,1683198191
9,0,9,19,1683198454
10,0,10,18,1683198720
11,0,11,17,1683198987
12,0,12,16,1683199254
12,0,12,15,1683199520
13,0,13,14,1683200055
12,0,12,15,1683200322
8,0,8,19,1683200591
7,0,7,21,1683200856
6,0,6,22,1683201122
2,0,2,26,1683201391
3,0,3,24,1683201659
5,0,5,22,1683201925
7,0,7,21,1683202456
5,0,5,23,1683202726
3,0,3,25,1683202993
2,0,2,26,1683203260
0,0,0,28,1683203528
1,0,1,27,1683203792
0,0,0,28,1683204057
0,0,0,28,1683204326
0,0,0,27,1683204863
1,0,1,26,1683205131
3,0,3,25,1683205397
2,0,2,26,1683205661
2,0,2,26,1683205929
2,0,2,26,1683206195
3,0,3,25,1683206460
3,0,3,25,1683206726
2,0,2,26,1683207261
0,0,0,28,1683207529
2,0,2,26,1683207796
2,0,2,26,1683208064
1,0,1,27,1683208332
1,0,1,27,1683208599
4,0,4,24,1683208866
3,0,3,25,1683209135
2,0,2,26,1683209671
3,0,3,25,1683209940
0,0,0,28,1683210204
0,0,0,28,1683210473
0,0,0,28,1683210740
0,0,0,28,1683211007
0,0,0,28,1683211276
0,0,0,28,1683211542
1,0,1,27,1683212075
2,0,2,26,1683212339
